asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
INJ,15m,GRID_BOT,SELL,13.574,13.649252,13.5145608,13.601148,6,262.76483256021845,19.77357917982176,1.8,9512,2025-07-25 09:15:00+00:00,RANGE,0.040153,13.649252,2025-07-25 09:30:00+00:00,SL,-19.77357917982176,-0.5543833799911653,9867.016010731057,1.5010765134508632
INJ,15m,GRID_BOT,SELL,13.99,14.10457983,13.8733227,14.021988,6,172.22954530009397,19.734032021462113,1.8,9560,2025-07-25 21:15:00+00:00,RANGE,0.071762,14.10457983,2025-07-26 01:00:00+00:00,SL,-19.734032021462113,-0.8190123659756987,9847.281978709594,1.6980743604239659
INJ,15m,GRID_BOT,SELL,14.378,14.44406683,14.3395965,14.406756,6,298.10063472727614,19.694563957419188,1.8,9604,2025-07-26 08:15:00+00:00,RANGE,0.027955,14.3395965,2025-07-26 08:45:00+00:00,TP,11.448107725748761,0.2670990402003016,9858.730086435344,1.5837919587619016
INJ,15m,GRID_BOT,SELL,15.655,15.73787383,15.6075231,15.69132,6,237.92143035829974,19.717460172870688,1.8,9783,2025-07-28 05:00:00+00:00,RANGE,0.032777,15.73787383,2025-07-28 05:15:00+00:00,SL,-19.717460172870688,-0.5293761098690546,9839.012626262473,1.780624374844382
INJ,15m,GRID_BOT,SELL,15.027,15.13150717,14.9230383,15.057054,6,188.29354246722647,19.678025252524947,1.8,9882,2025-07-29 05:45:00+00:00,RANGE,0.058836,15.13150717,2025-07-29 06:30:00+00:00,SL,-19.678025252524947,-0.6954626339256109,9819.334601009949,1.9770631260946847
INJ,15m,GRID_BOT,SELL,15.047,15.15538817,14.9417757,15.079098,6,181.55141149190936,19.678025252524947,1.8,9883,2025-07-29 06:00:00+00:00,RANGE,0.060386,15.15538817,2025-07-29 06:45:00+00:00,SL,-19.678025252524947,-0.7203307636073607,9799.656575757424,2.1735018773449877
INJ,15m,GRID_BOT,SELL,13.967,14.07679867,13.8672168,14.001948,6,178.5022819631135,19.59931315151485,1.8,10059,2025-07-31 02:00:00+00:00,RANGE,0.06428,14.07679867,2025-07-31 02:30:00+00:00,SL,-19.59931315151485,-0.7861292331925251,9780.05726260591,2.369154873590301
INJ,15m,GRID_BOT,SELL,14.038,14.14735617,13.9225773,14.067078,6,179.2245755453476,19.59931315151485,1.8,10060,2025-07-31 02:15:00+00:00,RANGE,0.069231,14.14735617,2025-07-31 03:00:00+00:00,SL,-19.59931315151485,-0.7790010685282793,9760.457949454394,2.564807869835614
INJ,15m,GRID_BOT,SELL,12.388,12.45401067,12.3469704,12.415782,6,295.7236443579285,19.52091589890879,1.8,10349,2025-08-03 02:30:00+00:00,RANGE,0.034221,12.3469704,2025-08-03 03:15:00+00:00,TP,12.13342283854803,0.33120439134646346,9772.591372292942,2.4436842103113703
INJ,15m,GRID_BOT,SELL,12.389,12.45835267,12.3503772,12.41979,6,281.47317037554,19.52091589890879,1.8,10350,2025-08-03 02:45:00+00:00,RANGE,0.034555,12.3503772,2025-08-03 03:15:00+00:00,TP,10.871281964780081,0.31175074663006574,9783.462654257723,2.335160055766058
