asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
BTC,15m,GRID_BOT,SELL,88612.0,89111.23842667,87394.64218667,88682.08936667,5,0.044205828721500445,22.06924838056518,3.0,21277,2025-11-24 23:15:00+00:00,RANGE,0.046232,87394.64218667,2025-11-25 07:45:00+00:00,TP,53.814310988846444,1.3738069486412714,11066.36925289087,0.7659311248273094
BTC,15m,GRID_BOT,SELL,87884.0,88147.78624667,87357.06152667,87950.10506667,2,0.08349605091943073,22.02510988380405,3.0,21306,2025-11-25 06:30:00+00:00,RANGE,0.018564,87357.06152667,2025-11-25 07:45:00+00:00,TP,43.997281600568414,0.5995840805265984,11110.366534491439,0.37139980449109056
BTC,15m,GRID_BOT,SELL,87386.7,87594.84810667,86943.37034667,87431.97866667,1,0.10675443281456834,22.220733068982877,3.0,21311,2025-11-25 07:45:00+00:00,RANGE,0.01462,87594.84810667,2025-11-25 08:15:00+00:00,SL,-22.220733068982877,-0.23819197506028622,11088.145801422455,0.5706570048821136
BTC,15m,GRID_BOT,SELL,87515.1,87817.42816,86945.63192,87599.4791,3,0.07335172351409688,22.176291602844913,3.0,21331,2025-11-25 12:45:00+00:00,RANGE,0.021101,86945.63192,2025-11-25 13:45:00+00:00,TP,41.77146515426405,0.6507083691842962,11129.91726657672,0.19608496997081368
BTC,15m,GRID_BOT,SELL,87070.7,87333.34186667,86573.08826667,87143.27846667,2,0.08475356505564942,22.25983453315344,3.0,21335,2025-11-25 13:45:00+00:00,RANGE,0.01789,86573.08826667,2025-11-25 14:30:00+00:00,TP,42.17436841323792,0.5715030812087094,11172.091634989958,0.0
BTC,15m,GRID_BOT,SELL,87233.9,87476.71707333,86682.12451333,87278.06893333,4,0.09202064320910618,22.344183269979915,3.0,21345,2025-11-25 16:15:00+00:00,RANGE,0.019027,87476.71707333,2025-11-25 17:00:00+00:00,SL,-22.344183269979915,-0.2783517340506463,11149.747451719979,0.1999999999999928
BTC,15m,GRID_BOT,SELL,86287.2,86582.95493333,85639.14453333,86347.00233333,1,0.07539855600162929,22.299494903439957,3.0,21357,2025-11-25 19:15:00+00:00,RANGE,0.02335,86582.95493333,2025-11-25 19:30:00+00:00,SL,-22.29949490343996,-0.3427564381854987,11127.447956816539,0.3995999999999938
BTC,15m,GRID_BOT,SELL,87466.5,87776.20091333,86855.50419333,87546.02673333,4,0.07185931637831298,22.254895913633078,3.0,21376,2025-11-26 00:00:00+00:00,RANGE,0.022662,87776.20091333,2025-11-26 01:30:00+00:00,SL,-22.254895913633078,-0.3540794628000454,11105.193060902906,0.5988007999999925
BTC,15m,GRID_BOT,SELL,87116.8,87439.47088,86487.51176,87201.4811,3,0.06883294247626702,22.21038612180581,3.0,21391,2025-11-26 03:45:00+00:00,RANGE,0.023567,87439.47088,2025-11-26 05:00:00+00:00,SL,-22.21038612180581,-0.3703888113429219,11082.9826747811,0.7976031983999909
BTC,15m,GRID_BOT,SELL,87649.8,87933.01633333,87147.16433333,87736.55333333,4,0.07826513777980058,22.1659653495622,3.0,21400,2025-11-26 06:00:00+00:00,RANGE,0.018649,87933.01633333,2025-11-26 07:45:00+00:00,SL,-22.1659653495622,-0.32312262358841404,11060.816709431538,0.9960079920031947
BTC,15m,GRID_BOT,SELL,87789.9,88005.69402,87344.43234,87840.3786,4,0.10271816313335318,22.1659653495622,3.0,21406,2025-11-26 07:30:00+00:00,RANGE,0.014991,87344.43234,2025-11-26 09:00:00+00:00,TP,45.75761977051258,0.5074247265345956,11106.57432920205,0.5864372395829017
BTC,15m,GRID_BOT,SELL,86969.2,87179.11692,86517.85524,87013.8015,1,0.10581876229130911,22.2131486584041,3.0,21414,2025-11-26 09:30:00+00:00,RANGE,0.014991,86517.85524,2025-11-26 12:15:00+00:00,TP,47.760743869867184,0.5189708080561769,11154.335073071918,0.1589367729712183
BTC,15m,GRID_BOT,SELL,91088.9,91441.54597333,90345.69221333,91167.58253333,4,0.06326081065235298,22.308670146143836,3.0,21487,2025-11-27 03:45:00+00:00,RANGE,0.02655,91441.54597333,2025-11-27 05:15:00+00:00,SL,-22.308670146143836,-0.3871448368901148,11132.026402925774,0.3586188994252721
BTC,15m,GRID_BOT,SELL,91274.1,91577.40038667,90714.43990667,91361.66026667,4,0.07340594929763951,22.26405280585155,3.0,21500,2025-11-27 07:00:00+00:00,RANGE,0.019904,91577.40038667,2025-11-27 09:15:00+00:00,SL,-22.26405280585155,-0.33229622277293047,11109.762350119923,0.5579016616264162
BTC,15m,GRID_BOT,SELL,91588.0,91791.13641333,91228.79209333,91650.55033333,4,0.10938228324502489,22.219524700239848,3.0,21514,2025-11-27 10:30:00+00:00,RANGE,0.011444,91228.79209333,2025-11-27 12:15:00+00:00,TP,39.29098099122989,0.3921997496069302,11149.053331111154,0.2062129870708385
BTC,15m,GRID_BOT,SELL,91368.2,91560.0598,91000.949,91420.2821,3,0.1158112574923939,22.219524700239848,3.0,21517,2025-11-27 11:15:00+00:00,RANGE,0.011354,91000.949,2025-11-27 12:45:00+00:00,TP,42.5318001253396,0.40194619134447634,11191.585131236494,0.0
BTC,15m,GRID_BOT,SELL,91103.7,91327.09696667,90767.98616667,91187.31926667,2,0.09981382914281428,22.29810666222231,3.0,21522,2025-11-27 12:30:00+00:00,RANGE,0.011354,90767.98616667,2025-11-27 13:00:00+00:00,TP,33.50888320087939,0.3684963764698858,11225.094014437373,0.0
BTC,15m,GRID_BOT,SELL,90820.9,91073.1725,90334.8209,90888.5846,2,0.08899181650348006,22.450188028874745,3.0,21526,2025-11-27 13:30:00+00:00,RANGE,0.016374,91073.1725,2025-11-27 16:00:00+00:00,SL,-22.450188028874745,-0.2777692139144255,11202.643826408497,0.20000000000000534
BTC,15m,GRID_BOT,SELL,91441.0,91688.4655,90950.1139,91503.8776,4,0.09053903535166105,22.405287652816995,3.0,21542,2025-11-27 17:30:00+00:00,RANGE,0.016374,91688.4655,2025-11-27 18:30:00+00:00,SL,-22.405287652816995,-0.27062860204941513,11180.23853875568,0.3996000000000026
BTC,15m,GRID_BOT,SELL,91199.0,91387.4006,90938.2622,91275.116,2,0.11868580608295369,22.360477077511362,3.0,21571,2025-11-28 00:45:00+00:00,RANGE,0.008311,90938.2622,2025-11-28 01:00:00+00:00,TP,30.94587596929627,0.28589984539304447,11211.184414724978,0.1239152179438755
BTC,15m,GRID_BOT,SELL,91035.0,91236.45975333,90680.77487333,91097.53853333,2,0.11129949510422313,22.422368829449955,3.0,21574,2025-11-28 01:30:00+00:00,RANGE,0.011274,90680.77487333,2025-11-28 02:30:00+00:00,TP,39.42507775160094,0.38910872375460437,11250.609492476578,0.0
BTC,15m,GRID_BOT,SELL,90810.1,91000.53318667,90442.45310667,90861.01316667,1,0.11774401941981985,22.422368829449955,3.0,21575,2025-11-28 01:45:00+00:00,RANGE,0.011341,91000.53318667,2025-11-28 02:45:00+00:00,SL,-22.422368829449955,-0.20970485295137212,11228.187123647129,0.19929914769900903
BTC,15m,GRID_BOT,SELL,91360.0,91577.92664667,91008.05152667,91435.45786667,4,0.10304556414020645,22.456374247294256,3.0,21584,2025-11-28 04:00:00+00:00,RANGE,0.01169,91577.92664667,2025-11-28 05:30:00+00:00,SL,-22.456374247294256,-0.2385361719242627,11205.730749399834,0.3989005494036146
BTC,15m,GRID_BOT,SELL,91500.8,91683.51141333,91170.14909333,91555.17083333,5,0.12290624782556027,22.456374247294256,3.0,21588,2025-11-28 05:00:00+00:00,RANGE,0.010135,91683.51141333,2025-11-28 05:45:00+00:00,SL,-22.456374247294256,-0.1996828588711695,11183.27437515254,0.5985019511082201
BTC,15m,GRID_BOT,SELL,91125.0,91330.3184,90767.2168,91189.543,3,0.10893591977292182,22.36654875030508,3.0,21600,2025-11-28 08:00:00+00:00,RANGE,0.011504,91330.3184,2025-11-28 08:45:00+00:00,SL,-22.36654875030508,-0.22531511659808368,11160.907826402234,0.7973049472060102
BTC,15m,GRID_BOT,SELL,90561.0,90728.71484667,90239.13972667,90606.32106667,2,0.13309385600623178,22.321815652804467,3.0,21689,2025-11-29 06:15:00+00:00,RANGE,0.009523,90728.71484667,2025-11-29 08:15:00+00:00,SL,-22.321815652804467,-0.18519544469473817,11138.58601074943,0.9957103373115915
BTC,15m,GRID_BOT,SELL,90873.8,91036.13192,90597.98264,90926.5946,4,0.13723223394080034,22.27717202149886,3.0,21726,2025-11-29 15:30:00+00:00,RANGE,0.008104,91036.13192,2025-11-29 15:45:00+00:00,SL,-22.27717202149886,-0.17863445789655202,11116.308838727931,1.1937189166369668
BTC,15m,GRID_BOT,SELL,90717.2,90892.0908,90434.8476,90777.78,3,0.12712285424650585,22.232617677455863,3.0,21732,2025-11-29 17:00:00+00:00,RANGE,0.00863,90434.8476,2025-11-29 17:45:00+00:00,TP,35.89344299135155,0.3112446151336278,11152.202281719283,0.8746833744705274
BTC,15m,GRID_BOT,SELL,90372.9,90579.36104667,90035.85072667,90443.48346667,2,0.10803202310161682,22.304404563438567,3.0,21736,2025-11-29 18:00:00+00:00,RANGE,0.011047,90579.36104667,2025-11-29 18:30:00+00:00,SL,-22.304404563438567,-0.2284545994097905,11129.897877155845,1.07293400772158
BTC,15m,GRID_BOT,SELL,90850.9,91032.28631333,90488.77599333,90896.40873333,4,0.1227203714858767,22.25979575431169,3.0,21748,2025-11-29 21:00:00+00:00,RANGE,0.011047,91032.28631333,2025-11-29 21:30:00+00:00,SL,-22.25979575431169,-0.19965274238340375,11107.638081401534,1.2707881397061325
BTC,15m,GRID_BOT,SELL,90823.4,91032.28631333,90488.77599333,90896.40873333,4,0.10635103759865218,22.215276162803068,3.0,21757,2025-11-29 23:15:00+00:00,RANGE,0.011047,91032.28631333,2025-11-30 01:15:00+00:00,SL,-22.215276162803068,-0.22999173487229474,11085.422805238732,1.4682465634267123
BTC,15m,GRID_BOT,SELL,90784.7,90953.20607333,90467.20071333,90831.70473333,4,0.13157297640576848,22.170845610477464,3.0,21771,2025-11-30 02:45:00+00:00,RANGE,0.009451,90953.20607333,2025-11-30 04:00:00+00:00,SL,-22.170845610477464,-0.1856106517177511,11063.251959628255,1.6653100702998551
BTC,15m,GRID_BOT,SELL,91022.0,91439.25478667,90131.56790667,91112.33306667,2,0.05349684740814777,22.321815652804467,3.0,21648,2025-11-28 20:00:00+00:00,RANGE,0.032179,91439.25478667,2025-11-30 09:00:00+00:00,SL,-22.321815652804467,-0.45841091897563696,11040.93014397545,1.8637154604054365
BTC,15m,GRID_BOT,SELL,91254.5,91454.86706667,90850.78546667,91303.84666667,4,0.1102070347933906,22.081860287950903,3.0,21805,2025-11-30 11:15:00+00:00,RANGE,0.012666,91454.86706667,2025-11-30 12:30:00+00:00,SL,-22.081860287950903,-0.21956951894975635,11018.8482836875,2.059988029484633
BTC,15m,GRID_BOT,SELL,91592.1,91807.76173333,91218.77933333,91660.51613333,4,0.10218640195038234,22.037696567374997,3.0,21821,2025-11-30 15:15:00+00:00,RANGE,0.012181,91807.76173333,2025-11-30 16:45:00+00:00,SL,-22.037696567374997,-0.23545888054755226,10996.810587120124,2.2558680534256634
BTC,15m,GRID_BOT,SELL,91395.9,91620.0368,91088.7388,91487.2123,3,0.09812588193567283,21.99362117424025,3.0,21834,2025-11-30 18:30:00+00:00,RANGE,0.010574,91620.0368,2025-11-30 20:00:00+00:00,SL,-21.99362117424025,-0.24523725900177962,10974.816965945884,2.451356317318815
BTC,15m,GRID_BOT,SELL,91090.1,91290.55448,90764.99096,91159.1636,2,0.10949934335162642,21.949633931891768,3.0,21850,2025-11-30 22:30:00+00:00,RANGE,0.010433,90764.99096,2025-11-30 23:15:00+00:00,TP,35.59922639767878,0.3569093018890201,11010.416192343562,2.1349358920833263
BTC,15m,GRID_BOT,SELL,90659.0,90891.53048,90267.76376,90735.5888,1,0.09470084259356883,22.020832384687125,3.0,21853,2025-11-30 23:15:00+00:00,RANGE,0.013175,90267.76376,2025-12-01 00:00:00+00:00,TP,37.05040158113956,0.43154704993436765,11047.466593924702,1.805616830694552
BTC,15m,GRID_BOT,SELL,86615.5,86942.84804,85943.46268,86693.0017,3,0.06749676334658854,22.094933187849406,3.0,21893,2025-12-01 09:15:00+00:00,RANGE,0.025132,85943.46268,2025-12-01 12:00:00+00:00,TP,45.3603439481158,0.7758857479319557,11092.826937872818,1.4024356165705631
BTC,15m,GRID_BOT,SELL,85295.0,85707.35708,84342.01636,85366.0219,3,0.05380204427615393,22.185653875745636,3.0,21929,2025-12-01 18:15:00+00:00,RANGE,0.036646,85707.35708,2025-12-01 20:00:00+00:00,SL,-22.185653875745636,-0.4834481270883424,11070.641283997073,1.599630745337422
BTC,15m,GRID_BOT,SELL,86950.1,87163.04533333,86566.94213333,87014.01953333,4,0.10397636906033064,22.141282567994146,3.0,21980,2025-12-02 07:00:00+00:00,RANGE,0.013263,86566.94213333,2025-12-02 08:15:00+00:00,TP,39.83936375324971,0.44066408971353443,11110.480647750323,1.245522252105202
BTC,15m,GRID_BOT,SELL,86465.3,86666.29266667,86070.18946667,86517.26686667,2,0.11055607979959402,22.220961295500647,3.0,21986,2025-12-02 08:30:00+00:00,RANGE,0.013263,86666.29266667,2025-12-02 09:00:00+00:00,SL,-22.220961295500647,-0.23245471497813608,11088.259686454821,1.4430312076009966
BTC,15m,GRID_BOT,SELL,86897.1,87119.79346,86562.39802,86980.4446,4,0.0995831641077836,22.17651937290964,3.0,21992,2025-12-02 10:00:00+00:00,RANGE,0.012137,87119.79346,2025-12-02 10:45:00+00:00,SL,-22.17651937290964,-0.2562726028831744,11066.083167081912,1.6401451451857956
BTC,15m,GRID_BOT,SELL,91183.9,91502.00524,90522.71708,91257.1832,3,0.06957498195931483,22.132166334163824,3.0,22049,2025-12-03 00:15:00+00:00,RANGE,0.023092,91502.00524,2025-12-03 00:45:00+00:00,SL,-22.13216633416382,-0.34886119150420675,11043.951000747747,1.8368648548954265
BTC,15m,GRID_BOT,SELL,91480.4,92108.51866667,89871.87026667,91549.35656667,5,0.0352356449641884,22.132166334163824,3.0,22038,2025-12-02 21:30:00+00:00,RANGE,0.060104,92108.51866667,2025-12-03 01:45:00+00:00,SL,-22.132166334163824,-0.6866155664710788,11021.818834413583,2.033584564605058
BTC,15m,GRID_BOT,SELL,92972.9,93367.7869,92038.6609,93035.5054,4,0.05582266129574438,22.043637668827166,3.0,22084,2025-12-03 09:00:00+00:00,RANGE,0.032449,93367.7869,2025-12-03 10:15:00+00:00,SL,-22.043637668827166,-0.42473333627327137,10999.775196744757,2.2295173954758436
BTC,15m,GRID_BOT,SELL,92910.0,93164.30004,92473.37508,92991.5688,2,0.08651021208447057,21.999550393489514,3.0,22094,2025-12-03 11:30:00+00:00,RANGE,0.014624,93164.30004,2025-12-03 13:30:00+00:00,SL,-21.999550393489514,-0.2737057797868926,10977.775646351267,2.4250583606848934
BTC,15m,GRID_BOT,SELL,93179.3,93519.0338,92449.1882,93251.5724,4,0.06488502959913629,22.043637668827166,3.0,22087,2025-12-03 09:45:00+00:00,RANGE,0.025132,92449.1882,2025-12-03 14:00:00+00:00,TP,47.3733257536786,0.7835557897515851,11025.148972104946,2.0039849443036934
BTC,15m,GRID_BOT,SELL,92251.5,92538.44975333,91598.98087333,92303.58253333,2,0.07684375988590347,22.05029794420989,3.0,22115,2025-12-03 16:45:00+00:00,RANGE,0.021568,92538.44975333,2025-12-03 17:00:00+00:00,SL,-22.05029794420989,-0.31105158542679723,11003.098674160736,2.1999769744150863
BTC,15m,GRID_BOT,SELL,93424.0,93712.78585333,92773.31697333,93477.91863333,5,0.07620247700698303,22.00619734832147,3.0,22120,2025-12-03 18:00:00+00:00,RANGE,0.021568,92773.31697333,2025-12-03 18:45:00+00:00,TP,49.583658378654654,0.6964838014535859,11052.68233253939,1.7592572213047133
BTC,15m,GRID_BOT,SELL,92607.0,92929.89512,91990.42624,92695.0279,3,0.06845989083104975,22.10536466507878,3.0,22123,2025-12-03 18:45:00+00:00,RANGE,0.021568,92929.89512,2025-12-03 19:45:00+00:00,SL,-22.10536466507878,-0.34867247616271024,11030.576967874313,1.9557387068620968
BTC,15m,GRID_BOT,SELL,93351.6,93601.62092,92862.23644,93416.7748,3,0.08823723205141806,22.061153935748624,3.0,22163,2025-12-04 04:45:00+00:00,RANGE,0.015913,92862.23644,2025-12-04 05:45:00+00:00,TP,43.18008600122915,0.5242155035371783,11073.757053875543,1.571936513477774
BTC,15m,GRID_BOT,SELL,93023.6,93293.54405333,92554.15957333,93108.69793333,2,0.08204483052892765,22.147514107751086,3.0,22168,2025-12-04 06:00:00+00:00,RANGE,0.015913,93293.54405333,2025-12-04 06:30:00+00:00,SL,-22.147514107751086,-0.29018878363124306,11051.609539767791,1.7687926404508243
BTC,15m,GRID_BOT,SELL,93371.4,93597.57544,92934.80648,93431.8832,3,0.09772599129036716,22.10321907953558,3.0,22181,2025-12-04 09:15:00+00:00,RANGE,0.013829,93597.57544,2025-12-04 09:45:00+00:00,SL,-22.10321907953558,-0.2422320325067487,11029.506320688255,1.9652550551699246
BTC,15m,GRID_BOT,SELL,93097.7,93306.60028,92810.46956,93182.5676,3,0.10559589791538976,22.059012641376512,3.0,22194,2025-12-04 12:30:00+00:00,RANGE,0.009354,92810.46956,2025-12-04 13:00:00+00:00,TP,30.330356220432417,0.3085258175013984,11059.836676908688,1.6956664942949333
BTC,15m,GRID_BOT,SELL,92749.9,92960.8145,92366.5205,92812.241,2,0.10487507190741976,22.119673353817376,3.0,22198,2025-12-04 13:30:00+00:00,RANGE,0.012038,92366.5205,2025-12-04 14:45:00+00:00,TP,40.20695263033016,0.4133476154691223,11100.043629539017,1.3382907213893296
BTC,15m,GRID_BOT,SELL,92263.0,92569.12611333,91698.34619333,92351.43113333,2,0.07251941697357475,22.200087259078035,3.0,22212,2025-12-04 17:00:00+00:00,RANGE,0.019672,91698.34619333,2025-12-04 19:00:00+00:00,TP,40.948364851618095,0.6120046027876845,11140.991994390635,0.974324974653558
BTC,15m,GRID_BOT,SELL,92001.7,92343.56956,91251.34052,92070.5123,3,0.06517685864977522,22.28198398878127,3.0,22225,2025-12-04 20:15:00+00:00,RANGE,0.025992,92343.56956,2025-12-04 20:45:00+00:00,SL,-22.28198398878127,-0.37159048148024054,11118.710010401854,1.1723763247042538
BTC,15m,GRID_BOT,SELL,91972.9,92180.87011333,91677.04779333,92054.91453333,2,0.10692603694222592,22.237420020803707,3.0,22261,2025-12-05 05:15:00+00:00,RANGE,0.009698,92180.87011333,2025-12-05 06:45:00+00:00,SL,-22.237420020803707,-0.22612107841550214,11096.47259038105,1.3700315720548413
BTC,15m,GRID_BOT,SELL,92461.3,92798.66499333,91706.43595333,92525.60773333,4,0.06591501922385733,22.237420020803707,3.0,22234,2025-12-04 22:30:00+00:00,RANGE,0.025992,91706.43595333,2025-12-05 09:15:00+00:00,TP,49.756878147651896,0.8164108082733011,11146.229468528702,0.9277721710781724
BTC,15m,GRID_BOT,SELL,89107.4,89570.65076667,88040.25516667,89188.05186667,2,0.04812179610041975,22.292458937057404,3.0,22314,2025-12-05 18:30:00+00:00,RANGE,0.039355,89570.65076667,2025-12-05 19:30:00+00:00,SL,-22.292458937057404,-0.5198791196578636,11123.937009591644,1.125916626736019
BTC,15m,GRID_BOT,SELL,89274.7,89452.69616,88922.38552,89320.1185,3,0.1249907527172613,22.24787401918329,3.0,22345,2025-12-06 02:15:00+00:00,RANGE,0.010902,89452.69616,2025-12-06 03:00:00+00:00,SL,-22.24787401918329,-0.19938029475317162,11101.68913557246,1.3236647934825505
BTC,15m,GRID_BOT,SELL,89705.7,89890.57202667,89396.68458667,89767.10016667,5,0.12010134075491462,22.20337827114492,3.0,22356,2025-12-06 05:00:00+00:00,RANGE,0.009867,89396.68458667,2025-12-06 08:15:00+00:00,TP,37.11316545486649,0.3444768987143457,11138.802301027326,0.9937878612178203
BTC,15m,GRID_BOT,SELL,89549.7,89714.9884,89272.8772,89604.4606,4,0.13433113437569885,22.20337827114492,3.0,22368,2025-12-06 08:00:00+00:00,RANGE,0.008396,89272.8772,2025-12-06 08:30:00+00:00,TP,37.185920745056464,0.3091275570995709,11175.988221772383,0.6632642502976935
BTC,15m,GRID_BOT,SELL,89929.6,90130.62888667,89564.34560667,89989.05806667,4,0.11118788356141493,22.351976443544764,3.0,22393,2025-12-06 14:15:00+00:00,RANGE,0.011843,90130.62888667,2025-12-06 14:45:00+00:00,SL,-22.351976443544764,-0.2235402878140227,11153.636245328838,0.8619377217970924
BTC,15m,GRID_BOT,SELL,89939.7,90130.62888667,89564.34560667,89989.05806667,4,0.11683550289177798,22.307272490657677,3.0,22400,2025-12-06 16:00:00+00:00,RANGE,0.011843,89564.34560667,2025-12-06 18:45:00+00:00,TP,43.854719307348226,0.417340054870091,11197.490964636187,0.47213911278240395
BTC,15m,GRID_BOT,SELL,89698.7,89894.67752,89328.39424,89753.1067,3,0.11382566985569384,22.307272490657677,3.0,22404,2025-12-06 17:00:00+00:00,RANGE,0.011843,89328.39424,2025-12-06 19:30:00+00:00,TP,42.15030118342213,0.4128329173109565,11239.64126581961,0.09749006633199292
BTC,15m,GRID_BOT,SELL,89549.9,89725.74185333,89206.76377333,89595.99733333,2,0.12735865497984786,22.394981929272372,3.0,22413,2025-12-06 19:15:00+00:00,RANGE,0.010501,89206.76377333,2025-12-06 23:00:00+00:00,TP,43.701368303549756,0.3831787938009837,11283.342634123159,0.0
BTC,15m,GRID_BOT,SELL,89400.9,89591.25428,89026.25596,89450.0047,3,0.11855097383807903,22.566685268246317,3.0,22435,2025-12-07 00:45:00+00:00,RANGE,0.011861,89591.25428,2025-12-07 02:45:00+00:00,SL,-22.566685268246317,-0.21292210704813885,11260.775948854913,0.19999999999999848
BTC,15m,GRID_BOT,SELL,89474.4,89678.17718667,89190.65350667,89556.29626667,4,0.11052047712377604,22.521551897709827,3.0,22453,2025-12-07 05:15:00+00:00,RANGE,0.009687,89678.17718667,2025-12-07 06:15:00+00:00,SL,-22.521551897709827,-0.22774915134385468,11238.254396957203,0.39959999999999374
BTC,15m,GRID_BOT,SELL,89698.3,89881.31205333,89393.78837333,89759.43113333,5,0.12306048420264872,22.521551897709827,3.0,22448,2025-12-07 04:00:00+00:00,RANGE,0.009687,89393.78837333,2025-12-07 07:15:00+00:00,TP,37.473348223347145,0.3394842785983748,11275.727745180551,0.06748788182305705
BTC,15m,GRID_BOT,SELL,88929.5,89117.85970667,88558.16354667,88977.93566667,2,0.11972547573494711,22.551455490361104,3.0,22485,2025-12-07 13:15:00+00:00,RANGE,0.011753,88558.16354667,2025-12-07 14:15:00+00:00,TP,44.45843353266279,0.4175627360212355,11320.186178713215,0.0
BTC,15m,GRID_BOT,SELL,89692.6,90179.50876,88422.21092,89740.1843,3,0.04649818244680346,22.64037235742643,3.0,22521,2025-12-07 22:15:00+00:00,RANGE,0.045991,90179.50876,2025-12-07 22:30:00+00:00,SL,-22.64037235742643,-0.5428639151947777,11297.545806355789,0.19999999999999446
BTC,15m,GRID_BOT,SELL,89919.6,90361.2246,88785.6426,89967.3291,3,0.05116357107985335,22.595091612711578,3.0,22526,2025-12-07 23:30:00+00:00,RANGE,0.040591,90361.2246,2025-12-07 23:45:00+00:00,SL,-22.595091612711578,-0.49113274525242057,11274.950714743078,0.39959999999999163
BTC,15m,GRID_BOT,SELL,91280.5,91669.04652,90437.63484,91361.1936,5,0.05803655487504032,22.549901429486155,3.0,22549,2025-12-08 05:15:00+00:00,RANGE,0.030539,91669.04652,2025-12-08 07:15:00+00:00,SL,-22.549901429486155,-0.4256621293704609,11252.400813313592,0.5988007999999863
BTC,15m,GRID_BOT,SELL,91861.7,92084.75051333,91422.48339333,91919.18373333,4,0.10089553837220429,22.504801626627184,3.0,22577,2025-12-08 12:15:00+00:00,RANGE,0.014166,92084.75051333,2025-12-08 13:00:00+00:00,SL,-22.504801626627184,-0.24281121874513864,11229.896011686966,0.7976031983999796
BTC,15m,GRID_BOT,SELL,90858.8,91111.34833333,90369.68033333,90925.93133333,1,0.08893264796971286,22.459792023373932,3.0,22587,2025-12-08 14:45:00+00:00,RANGE,0.016388,90369.68033333,2025-12-08 15:00:00+00:00,TP,43.49870713102622,0.5383294371816466,11273.394718817992,0.41334532097370336
BTC,15m,GRID_BOT,SELL,89978.4,90324.9576,89154.3492,90032.3055,1,0.06505928433725296,22.546789437635983,3.0,22589,2025-12-08 15:15:00+00:00,RANGE,0.02856,90324.9576,2025-12-08 16:15:00+00:00,SL,-22.546789437635983,-0.38515643754501094,11250.847929380356,0.612518630331757
BTC,15m,GRID_BOT,SELL,90795.1,91157.64608,90012.85576,90871.4485,3,0.06206575412085743,22.501695858760712,3.0,22611,2025-12-08 20:45:00+00:00,RANGE,0.027879,91157.64608,2025-12-08 21:30:00+00:00,SL,-22.501695858760712,-0.3993013719903387,11228.346233521595,0.8112935930710897
BTC,15m,GRID_BOT,SELL,90445.7,90735.96076,89915.47412,90530.8391,3,0.07736730403049599,22.45669246704319,3.0,22626,2025-12-09 00:30:00+00:00,RANGE,0.018834,89915.47412,2025-12-09 03:15:00+00:00,TP,41.02214686279714,0.586236692291616,11269.368380384392,0.4489130967155077
BTC,15m,GRID_BOT,SELL,90488.8,90742.10844,89927.76948,90538.5237,3,0.08865355006348692,22.45669246704319,3.0,22628,2025-12-09 01:00:00+00:00,RANGE,0.018659,89927.76948,2025-12-09 03:15:00+00:00,TP,49.73734729196412,0.6199999557956346,11319.105727676357,0.009544463490271065
BTC,15m,GRID_BOT,SELL,90252.3,90450.30564,89876.35908,90306.819,4,0.11433114458432783,22.638211455352714,3.0,22668,2025-12-09 11:00:00+00:00,RANGE,0.012003,90450.30564,2025-12-09 12:00:00+00:00,SL,-22.638211455352714,-0.21939123989084272,11296.467516221004,0.20952537456328932
BTC,15m,GRID_BOT,SELL,90266.4,90456.88644,89887.98468,90314.661,3,0.11860652670311377,22.59293503244201,3.0,22681,2025-12-09 14:15:00+00:00,RANGE,0.011817,90456.88644,2025-12-09 14:30:00+00:00,SL,-22.59293503244201,-0.21102696019782322,11273.874581188562,0.40910632381416495
BTC,15m,GRID_BOT,SELL,92717.6,93194.1198,91612.9674,92798.8317,3,0.04731754937019905,22.547749162377123,3.0,22720,2025-12-10 00:00:00+00:00,RANGE,0.039357,93194.1198,2025-12-10 10:00:00+00:00,SL,-22.547749162377123,-0.5139475137406432,11251.326832026185,0.6082881111665349
BTC,15m,GRID_BOT,SELL,93075.6,93622.60488,91646.60376,93128.6046,4,0.04122038026859542,22.547749162377123,3.0,22705,2025-12-09 20:15:00+00:00,RANGE,0.050778,91646.60376,2025-12-10 14:45:00+00:00,TP,58.903768415193355,1.5353070407281904,11310.230600441379,0.08794535809452447
BTC,15m,GRID_BOT,SELL,92362.5,92620.91492,91797.21364,92414.9896,3,0.08753543023322005,22.620461200882758,3.0,22786,2025-12-10 16:30:00+00:00,RANGE,0.018452,92620.91492,2025-12-10 18:30:00+00:00,SL,-22.620461200882758,-0.27978337528758496,11287.610139240496,0.2877694673783318
BTC,15m,GRID_BOT,SELL,90352.6,90588.40413333,89989.54253333,90438.68873333,5,0.09573716948756167,22.575220278480995,3.0,22860,2025-12-11 11:00:00+00:00,RANGE,0.012727,89989.54253333,2025-12-11 13:15:00+00:00,TP,34.75809422031173,0.4018229322343931,11322.368233460807,0.0
BTC,15m,GRID_BOT,SELL,90316.4,90628.44884,89670.18988,90388.8841,3,0.07234515045298925,22.575220278480995,3.0,22854,2025-12-11 09:30:00+00:00,RANGE,0.02276,89670.18988,2025-12-11 14:45:00+00:00,TP,46.75016835564343,0.7154958789322745,11369.118401816451,0.0
